2023-10-30 14:15:15: [TRADE] server=1 source=10942_nguyenthinhc srcPlayer=206231 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:9,186:1 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:15:27: [TRADE] server=1 source=10942_nguyenthinhc srcPlayer=206231 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:9,186:1 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:15:41: [TRADE] server=1 source=10942_nguyenthinhc srcPlayer=206231 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:2,337:25 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:17:14: [TRADE] server=1 source=10943_nguyenthinhd srcPlayer=206232 target=10953_nguyenthinhx dstPlayer=206399 in= out=387:1,185:8,337:27 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:17:29: [TRADE] server=1 source=10943_nguyenthinhd srcPlayer=206232 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:10 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:17:45: [TRADE] server=1 source=10943_nguyenthinhd srcPlayer=206232 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:10 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:18:01: [TRADE] server=1 source=10943_nguyenthinhd srcPlayer=206232 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:10 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:18:20: [TRADE] server=1 source=10943_nguyenthinhd srcPlayer=206232 target=10953_nguyenthinhx dstPlayer=206399 in= out=337:100,185:6 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:19:24: [TRADE] server=1 source=10943_nguyenthinhd srcPlayer=206232 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:10 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:19:47: [TRADE] server=1 source=10943_nguyenthinhd srcPlayer=206232 target=10953_nguyenthinhx dstPlayer=206399 in= out=185:3 map=3 sviplevel=0 tviplevel=0 sexp=14.191.34.161 texp=14.191.34.161 friendDegree=0
2023-10-30 14:51:06: [TRADE] server=1 source=1246_lubu04 srcPlayer=200156 target=1251_lubu06 dstPlayer=200041 in= out=185:5,186:3,387:2 map=25 sviplevel=0 tviplevel=0 sexp=171.240.91.26 texp=171.240.91.26 friendDegree=0
2023-10-30 14:51:39: [TRADE] server=1 source=1247_lubu05 srcPlayer=200144 target=1251_lubu06 dstPlayer=200041 in= out=185:6,389:1 map=25 sviplevel=0 tviplevel=0 sexp=171.240.91.26 texp=171.240.91.26 friendDegree=0
2023-10-30 14:51:56: [TRADE] server=1 source=558_Lubu01 srcPlayer=200146 target=1251_lubu06 dstPlayer=200041 in= out=186:1,187:1,387:2 map=25 sviplevel=0 tviplevel=0 sexp=171.240.91.26 texp=171.240.91.26 friendDegree=0
2023-10-30 14:52:14: [TRADE] server=1 source=641_lubu02 srcPlayer=200151 target=1251_lubu06 dstPlayer=200041 in= out=387:1,185:1 map=25 sviplevel=0 tviplevel=0 sexp=171.240.91.26 texp=171.240.91.26 friendDegree=0
2023-10-30 14:52:47: [TRADE] server=1 source=954_lubu03 srcPlayer=200153 target=1251_lubu06 dstPlayer=200041 in= out=185:5,387:2 map=25 sviplevel=0 tviplevel=0 sexp=171.240.91.26 texp=171.240.91.26 friendDegree=0
2023-10-30 16:30:39: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=937_kiemthe10 dstPlayer=206770 in= out=-100:55000 map=108 sviplevel=0 tviplevel=0 sexp=27.68.152.189 texp=171.244.217.175 friendDegree=0
2023-10-30 16:37:34: [TRADE] server=1 source=937_kiemthe10 srcPlayer=206770 target=1427_Caychay68 dstPlayer=200255 in= out=4927:1,9156:2,4327:1,6941:1,6841:1,2200:2 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.152.189 friendDegree=0
2023-10-30 16:38:27: [TRADE] server=1 source=2725_haupro0971x3 srcPlayer=201830 target=1963_0768593121 dstPlayer=200811 in=403:1,382:1,247:1,2400:2,-100:666392 out= map=5 sviplevel=0 tviplevel=0 sexp=116.98.3.224 texp=116.96.77.151 friendDegree=0
2023-10-30 17:51:52: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=942_kiemthe16 dstPlayer=206784 in= out=-100:55000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.152.189 texp=171.244.217.175 friendDegree=0
2023-10-30 17:54:22: [TRADE] server=1 source=942_kiemthe16 srcPlayer=206784 target=1427_Caychay68 dstPlayer=200255 in= out=6319:6,6419:2 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.152.189 friendDegree=0
2023-10-30 18:16:23: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=942_kiemthe16 dstPlayer=206789 in= out=-100:55000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:18:54: [TRADE] server=1 source=942_kiemthe16 srcPlayer=206789 target=1427_Caychay68 dstPlayer=200255 in= out=11584:1,2219:4,11634:1,11964:2 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:22:23: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=942_kiemthe16 dstPlayer=206791 in= out=-100:55000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:26:41: [TRADE] server=1 source=942_kiemthe16 srcPlayer=206791 target=1427_Caychay68 dstPlayer=200255 in= out=12838:3,12988:1,2199:4 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:28:33: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=942_kiemthe16 dstPlayer=206793 in= out=-100:55000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:30:19: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=942_kiemthe16 dstPlayer=206793 in= out=-100:10000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:31:52: [TRADE] server=1 source=942_kiemthe16 srcPlayer=206793 target=1427_Caychay68 dstPlayer=200255 in= out=4105:1,2340:2,4005:1,3955:1 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:34:05: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=943_kiemthe17 dstPlayer=206797 in= out=-100:55000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:34:39: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=943_kiemthe17 dstPlayer=206797 in= out=2219:4 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:37:33: [TRADE] server=1 source=943_kiemthe17 srcPlayer=206797 target=1427_Caychay68 dstPlayer=200255 in= out=11964:4,326:1 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:37:53: [TRADE] server=1 source=943_kiemthe17 srcPlayer=206797 target=1427_Caychay68 dstPlayer=200255 in= out=-100:11200 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:40:22: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=943_kiemthe17 dstPlayer=206799 in= out=-100:45000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:42:01: [TRADE] server=1 source=943_kiemthe17 srcPlayer=206799 target=1427_Caychay68 dstPlayer=200255 in= out=11964:4 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:44:04: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=943_kiemthe17 dstPlayer=206801 in= out=-100:50000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:45:06: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=943_kiemthe17 dstPlayer=206801 in= out=-100:2200 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:46:40: [TRADE] server=1 source=943_kiemthe17 srcPlayer=206801 target=1427_Caychay68 dstPlayer=200255 in= out=326:1,11964:3,12064:1 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:49:36: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=943_kiemthe17 dstPlayer=206802 in= out=-100:55000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:53:09: [TRADE] server=1 source=943_kiemthe17 srcPlayer=206802 target=1427_Caychay68 dstPlayer=200255 in= out=5727:2,5627:6 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 18:56:39: [TRADE] server=1 source=1427_Caychay68 srcPlayer=200255 target=944_kiemthe18 dstPlayer=206803 in= out=-100:55000 map=5 sviplevel=0 tviplevel=0 sexp=27.68.153.18 texp=171.244.217.175 friendDegree=0
2023-10-30 18:58:17: [TRADE] server=1 source=944_kiemthe18 srcPlayer=206803 target=1427_Caychay68 dstPlayer=200255 in= out=9356:3,9156:3 map=5 sviplevel=0 tviplevel=0 sexp=171.244.217.175 texp=27.68.153.18 friendDegree=0
2023-10-30 19:07:21: [TRADE] server=1 source=1156_Chimdong srcPlayer=206064 target=10934_Chimdong2 dstPlayer=206218 in=387:4,389:1,388:5 out=-100:70000 map=5 sviplevel=0 tviplevel=0 sexp=42.113.157.15 texp=42.113.157.15 friendDegree=0
2023-10-30 19:11:16: [TRADE] server=1 source=1116_chienbrvt srcPlayer=200665 target=388_Quocanh37h dstPlayer=201303 in= out=187:1,247:49,250:1,337:3,185:1,2400:1,2406:1,2398:1,2402:5 map=23 sviplevel=0 tviplevel=0 sexp=14.191.65.192 texp=14.191.65.192 friendDegree=0
2023-10-30 19:11:35: [TRADE] server=1 source=1116_chienbrvt srcPlayer=200665 target=388_Quocanh37h dstPlayer=201303 in= out=2404:3,650:3 map=23 sviplevel=0 tviplevel=0 sexp=14.191.65.192 texp=14.191.65.192 friendDegree=0
