2023-10-29 02:17:54: Check1 uid=8010_testtdc19,rid=203426,rname=testtdc19,ip=171.233.17.118 疑似使用加速, 心跳时间差比例=0.0119989651943956,0.0119354309255338,0.0119768721562444,0.0119411107643281,0.0119788104272409
2023-10-29 02:17:54: Check1 uid=8002_testtdc12,rid=203422,rname=testtdc12,ip=171.242.16.82 疑似使用加速, 心跳时间差比例=0.0119350738803155,0.0119405359309915,0.0119408643658525,0.0119603304970597,0.0119098068228524
2023-10-29 02:17:54: Check1 uid=8022_testtdc26,rid=203441,rname=testtdc26,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0121821403957862,0.0122370145332129,0.0121616481514908,0.0121724494315665,0.0121901755770369
2023-10-29 02:22:06: Check1 uid=3416_aaaaa4,rid=202669,rname=s1111111,ip=103.249.21.120 疑似使用加速, 心跳时间差比例=0.00648709933511958,0.00627349069071079,0.0046418513732896,0.00584650223994486,0.00598253676470588
2023-10-29 02:23:37: Check1 uid=8011_aaaaa6,rid=203453,rname=aaaaaa6,ip=103.249.21.109 疑似使用加速, 心跳时间差比例=0.00688090755969484,0.0068777479375392,0.00533141158007764,0.00524463304208363,0.0068747563513826
2023-10-29 02:23:52: Check1 uid=5133_aaaaa5,rid=203065,rname=aaaaaaaaa5,ip=103.249.21.114 疑似使用加速, 心跳时间差比例=0.00379464700033146,0.0042025297445225,0.0635001555548642,0.0728337197275029,0.00529959500785189
2023-10-29 02:33:02: Check1 uid=8005_testtdc09,rid=203435,rname=testtdc09,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0114692248176865,0.0114434145219078,0.0114389770897019,0.0114750981132695,0.0114006217821131
2023-10-29 02:33:02: Check1 uid=8015_testtdc21,rid=203430,rname=testtdc21,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0117100372968799,0.0117053174199268,0.0116847077767372,0.0117089127115722,0.0117067553147829
2023-10-29 02:33:03: Check1 uid=7997_testtdc05,rid=203413,rname=testtdc05,ip=116.97.60.206 疑似使用加速, 心跳时间差比例=0.0116070173710308,0.0115724787842905,0.0115928682934845,0.0115934413858722,0.0115936780474969
2023-10-29 02:33:04: Check1 uid=8016_testtdc27,rid=203429,rname=testtdc27,ip=171.233.16.77 疑似使用加速, 心跳时间差比例=0.011505985123397,0.0114782079936892,0.0115330941054468,0.0115135690789474,0.0114999753900674
2023-10-29 02:33:05: Check1 uid=7567_testtdc04,rid=203440,rname=testtdc04,ip=171.233.18.69 疑似使用加速, 心跳时间差比例=0.0114220231736379,0.0114713877202209,0.0113730975313106,0.0114119880349747,0.0114466284286818
2023-10-29 02:33:05: Check1 uid=8003_testtdc11,rid=203439,rname=testtdc11,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0117808142594054,0.0117341589436562,0.0117984898227183,0.0117346586991496,0.0118261490479317
2023-10-29 02:33:06: Check1 uid=8021_testtdc20,rid=203423,rname=testtdc20,ip=116.107.17.250 疑似使用加速, 心跳时间差比例=0.0115138537387017,0.0114894001643385,0.0114975349219392,0.0115020394736842,0.0114981855202877
2023-10-29 02:33:06: Check1 uid=8158_testtdc35,rid=203433,rname=testtdc35,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0118580299645157,0.0115953272255607,0.0117541661199318,0.0114765559518136,0.0116695999080626
2023-10-29 02:33:06: Check1 uid=8020_testtdc30,rid=203415,rname=testtdc30,ip=116.107.19.110 疑似使用加速, 心跳时间差比例=0.0118481707216901,0.0118319302860901,0.0118275012321341,0.0119006483381206,0.0117770548901704
2023-10-29 02:33:06: Check1 uid=8000_testtdc14,rid=203427,rname=testtdc14,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0116631373641683,0.0117013888888889,0.0116355121758848,0.0116614853762734,0.0116894751530872
2023-10-29 02:33:07: Check1 uid=8010_testtdc19,rid=203426,rname=testtdc19,ip=171.233.17.118 疑似使用加速, 心跳时间差比例=0.0120071240539651,0.0119357099479705,0.0119488649430008,0.011956804801653,0.0119698009158201
2023-10-29 02:33:07: Check1 uid=8002_testtdc12,rid=203422,rname=testtdc12,ip=171.242.16.82 疑似使用加速, 心跳时间差比例=0.0119327238707983,0.011931318275154,0.0119544051995798,0.0119230074249294,0.0119337567909137
2023-10-29 02:33:08: Check1 uid=8022_testtdc26,rid=203441,rname=testtdc26,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0122077642456815,0.012189554173572,0.0122029929606353,0.012154311052718,0.012205204778157
2023-10-29 02:33:46: Check1 uid=10410_Vuive30,rid=203743,rname=VuiVe30,ip=42.113.157.102 疑似使用加速, 心跳时间差比例=0.00927091653189874,0.00990630779059211,0.00531176938106434,0.0421738187500997,0.0457092431999443
2023-10-29 02:34:06: Check1 uid=2795_aaaaa1,rid=202150,rname=aaaaa1,ip=103.249.21.103 疑似使用加速, 心跳时间差比例=0.00423746829528768,0.00337654996353027,0.0034954436210695,0.00998101088621354,0.00994573630395729
2023-10-29 02:48:15: Check1 uid=8005_testtdc09,rid=203435,rname=testtdc09,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0114880934772963,0.011445769085505,0.0114175876508745,0.0114683309229556,0.0114378687527733
2023-10-29 02:48:15: Check1 uid=8015_testtdc21,rid=203430,rname=testtdc21,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.01170201273969,0.0116559940799211,0.0116957493304415,0.0117286502281906,0.0117122389629167
2023-10-29 02:48:17: Check1 uid=7997_testtdc05,rid=203413,rname=testtdc05,ip=116.97.60.206 疑似使用加速, 心跳时间差比例=0.0115991948073289,0.0117204415720753,0.0114495057308943,0.0115888916276395,0.0115967720750008
2023-10-29 02:48:18: Check1 uid=8016_testtdc27,rid=203429,rname=testtdc27,ip=171.233.16.77 疑似使用加速, 心跳时间差比例=0.0114883659830211,0.0115129472422456,0.0115191947719287,0.0114927624137309,0.0115577356380442
2023-10-29 02:48:19: Check1 uid=8021_testtdc20,rid=203423,rname=testtdc20,ip=116.107.17.250 疑似使用加速, 心跳时间差比例=0.0114909858830876,0.0115374679550385,0.0114819306808658,0.0115227765726681,0.0114765923906796
2023-10-29 02:48:19: Check1 uid=8003_testtdc11,rid=203439,rname=testtdc11,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0117188002757987,0.0118045638995219,0.0117505658891841,0.0119026672137874,0.0116025042723807
